2741.9984814599998, 2
60550.1, 48
1999.99784492, 2
1799.9790210808096, 2
4000.0, 6
8018.0, 13
1184.74706546, 2
555.00892246, 1
530.861178282, 1
499.9795299736071, 1
848.0, 2
784.7745860874451, 2
340.999559, 1
679.6, 2
2705.8717749957023, 8
599.99784492, 2
599.98784492, 2
599.96979316, 2
299.09892246000004, 1
539.98432898, 2
4000.0, 2
622.74, 2
1476.0, 8
130.1, 1
200.0, 2
85.98, 2
122.64, 4
110.83999999999999, 4
20.0, 1
20.0, 2
161776.0, 2
4300549.818615899, 70
1003831.2187762258, 22
585716.3934106965, 15
3034441.4493956547, 82
110000.0, 3
121941.70609404964, 5
43434.560336388, 2
40020.11225316, 2
39999.99916, 2
39999.988, 2
39960.07754830992, 2
39033.99916, 2
14999.9972602, 1
82000.18632000001, 6
23070756.0, 1696
23136776.0, 1706
22233352.0, 1650
26323.401305332, 2
157692.195202968, 12
2000.0, 2
18091.33334093682, 2
3000.0, 1
746.8429433498427, 2
318.03356796, 1
552.4401924800001, 2
213.999559, 1
341.98115151999997, 2
103.98892246, 1
87.32392245999999, 1
79.98892246, 1
76.29392245999999, 1
132.94741356, 2
112.93564492, 2
103.1342601, 2
45.44952246, 1
43.37692246, 1
81.98584492, 2
79.98784492, 2
37.042674610000006, 1
28.68331, 1
0.1, 1
6092.02, 12
90.20268902, 2
80.0, 2
74.83863188, 2
331.14, 12
335.677943344, 14
12.0, 1
22.0, 2
0.01, 1
310.0, 2
764.2, 3
55.0, 1
109.9952, 2
60.0, 4
13.8972, 1
4.0, 2
1.0, 1
0.060000000000000005, 2
799.9995590000001, 1
4235.542502244378, 8
499.99937, 1
916.8078013, 2
4099.477732784312, 10
179.22112561, 1
99.402408, 1
92.11309072, 1
91.345, 1
85.56, 1
167.66, 2
159.125, 2
76.47281, 1
231.22895764, 4
57.52, 1
99.99, 2
49.995, 1
194.70116013999998, 4
40.095, 1
39.925, 1
15860.4, 18
40.89912, 2
71.1, 5
478.02, 4
0.761, 1
0.02, 2
7456.844257551452, 2
1980.00384492, 2
800.0, 1
793.57624492, 2
299.99892246, 1
553.87338, 2
1072.4842876480711, 4
217.59442246, 1
200.34742246, 1
199.99892246, 1
186.29892246, 1
182.77292246, 1
149.99892246, 1
121.15451018, 1
101.78598656, 1
199.99784492, 2
99.99892246, 1
8.888888888, 1
1742.0, 22
600.0, 2
70.64886932, 2
3000.0, 1
598.2, 2
134.632, 2
749.9995590000001, 1
749.9995590000001, 1
749.9995590000001, 1
828.7292000000001, 4
400.0, 2
400.0, 2
864.3646000000001, 5
219.9955, 3
1336.8, 24
105.7864, 2
910.0, 32
102.0, 6
66.0, 4
144.0, 12
13.8346, 2
13.42473118, 2
6.71236559, 1
9.534, 2
26.8716452, 6
4.0, 2
4.0, 2
3.0, 2
2.79, 2
414.3643899999998, 1
100.0, 1
100.0, 1
20.0, 1
7900.0, 1
13000.0, 2
20500.2739726, 4
10000.0, 2
5000.0, 1
4497.319, 1
3999.000000000001, 1
3515.0000000000005, 1
10282.0, 3
3300.0, 1
3300.0, 1
3200.0, 1
155860.2, 50
6000.0, 2
5999.999580000001, 2
2867.425511260424, 1
5000.0, 2
5000.0, 2
4912.4103700000005, 2
2431.41894353, 1
986030.82096446, 2
950000.0, 2
661960.0, 2
650000.0, 2
639999.9837527625, 2
550000.0, 2
499999.9, 2
374506.635208, 2
248775.682512, 2
247373.081616, 2
242991.70572, 2
230608.3592, 2
224838.6574, 2
219999.9, 2
213999.9973, 2
205181.1644, 2
196027.3458, 2
185303.171053, 2
177754.232969, 2
177314.249174, 2
146.0, 4
139.7953968, 4
33.0, 1
10.0, 2
2.66, 1
250.0, 1
161.26637558, 1
738.466695, 5
335.0, 3
100.0, 1
71.5, 1
198.8, 3
120.207466, 2
60.103733, 1
48.17, 1
180.0, 4
45.0, 1
55.45, 2
106.0, 4
303.8, 14
20.5, 1
80.0, 4
20.0, 1
19.4401, 1
18.3, 1
23136776.0, 1706
11508.484, 2
10003.999999999998, 2
10000.0, 2
10000.0, 2
4999.99, 1
4925.4324, 1
18119.96, 4
74962.30138986, 18
