22.55574490445552, 2
10.5, 2
5.00210388, 2
4.0, 2
2.9337688244555222, 2
2.00175, 2
2.0, 2
22.55563990445552, 2
8.12435098, 2
8.01822552, 2
2.9999118, 1
1.16415, 1
0.64417, 1
0.374, 2
18.6, 2
5.984203099, 1
4.0, 1
1.5, 1
1.34209386, 1
38.292, 32
1.0, 1
1.0, 1
1.0, 1
1.0, 1
1.0, 1
1.0, 1
1.569, 2
0.5, 1
7.0600000000000005, 16
3.45, 10
0.61, 2
0.30001205, 1
0.3, 1
0.5964304443157338, 2
13.254343018, 10
0.8907018459028317, 1
0.1029936832477977, 1
0.0069056166913223, 1
286062.26348909386, 67
17264.930382118255, 6
2000.01741119, 1
1799.969853, 1
167393.05946764, 98
107874.55326996536, 98
1000.0, 1
1999.999412, 2
999.99, 1
949.99, 1
862.192766, 1
802.9898929, 1
802.21517914, 1
800.0, 1
1500.0, 2
1453.04999186, 2
4259.579999999999, 6
4212.73137482, 6
700.0, 1
655.0, 1
1.89456826, 2
1.17081696, 2
2.00979, 1
8.08169886, 6
2.0100000000000002, 2
1.77221626, 2
1.65095886, 2
1.60695, 2
1.51, 2
0.695, 1
1.16997696, 2
1.317896, 2
1.0, 2
0.00204, 2
23.537776, 1
9.206806307, 1
14.9514854082, 2
4.384641, 1
2.6381932, 1
2.09021537, 1
1.89, 1
1.86, 1
2.191834495891344, 1
0.6269074723096391, 1
1.2437519641693249, 2
0.4896311470624606, 1
0.3654265543628501, 1
0.3044285762108268, 1
0.1, 1
0.100455304120282, 2
0.08776, 2
36.7, 1
31.45813554139594, 2
13.569127377837193, 2
7.32820358, 2
7.065467752, 4
2.082918, 2
2.00974658, 2
1.0, 1
3.099362174, 4
1.418886487, 2
0.90003438, 2
0.4337670605681495, 1
0.400767531381613, 1
0.58489654, 2
0.511096576, 2
0.820294696, 4
0.349325636, 2
0.6003105299375, 5
0.40978164780118004, 4
0.1994398958682216, 2
134.0, 2
50.2, 1
40.0, 2
168.366117528, 34
4.0, 1
13.60838948, 8
0.01, 1
6.7890667489185965, 1
2.824, 1
2.382036, 4
0.149118, 1
1.616111, 1
0.3, 1
2.77134344223, 1
4.0, 2
2.0, 1
2.40031429506, 2
2.0, 2
0.5, 1
0.195988166, 1
0.10582492, 1
0.2, 2
0.0885288977, 1
0.1, 2
0.1, 2
0.05, 1
0.04410914, 1
0.060000000000000005, 2
0.06, 2
0.06, 2
0.03, 1
0.03, 1
0.055, 2
3.096738, 2
0.004559, 1
8.38319938, 10
0.7107032435, 1
0.07, 3
0.0057027535, 1
450.0, 2
5.5103834033366885, 1
1.6645340831043745, 1
0.6806896901223145, 1
0.6528568048054549, 1
1.0489249972048, 2
1.0099762069072244, 2
1.0, 2
0.4849209765930543, 1
0.8173848688411844, 2
0.38628212770964, 1
0.727230978, 2
0.3186572987567594, 1
0.3146763728275834, 1
0.2591238600245951, 1
0.1957401007229096, 1
0.1807984895684155, 1
0.1613544126993326, 1
0.1534030902475913, 1
0.146568762, 1
13.225383540486968, 2
4.0048372175622715, 20
0.200058656311492, 1
0.4000911035465018, 2
0.399979885050406, 2
0.3998002060961849, 2
0.49489688, 2
0.02, 2
2.45, 1
1.1, 2
0.146, 1
0.378, 2
0.04, 2
1.2, 1
1.2, 1
2.03, 2
1.0, 1
0.6, 1
0.6, 1
0.34918657, 1
0.18, 12
0.0070860708091116, 2
0.0057243948091116, 2
0.002396264, 2
0.4869, 1
0.44, 1
0.25, 1
0.233054, 1
0.21, 1
0.8, 4
0.19, 1
0.2311146, 2
0.1, 1
0.09, 1
0.34099999999999997, 4
0.0495442726094149, 2
2.0, 2
1.178278, 2
1.0, 2
1.0, 2
1.0, 2
1.0, 2
1.0, 2
1.0, 2
0.2, 2
3.2, 1
3.0, 1
1.02684, 1
1.0, 1
0.41, 1
0.2, 2
0.1, 1
0.08, 1
20.00842610585332, 1
0.0142871058533189, 1
1060.0, 2
146.355585, 1
286.0, 4
77.0, 2
23.0, 1
425.86, 24
30.0, 2
25.0, 2
11.28, 1
10.0, 1
7.0, 1
6.77, 1
5.4, 1
5.23029001, 1
5.094517, 1
86.79117648, 18
8.0, 2
3.397058823, 1
5.87, 2
2.9, 1
0.500357, 1
1.00042, 2
0.50021, 1
21.523, 2
10.5, 1
13.774999999999999, 2
5.63, 1
10.0, 2
4.009, 1
40.07254, 10
7.0, 2
6.394, 2
3.1, 1
3.0, 1
3.0, 1
3.0, 1
4.0, 2
4.0, 2
4.0, 2
2.0, 1
2.0, 1
2.0, 1
2.0, 1
0.50021, 1
0.100294, 1
1.36, 2
1.352, 2
0.0066, 2
1.37565902, 2
4.12, 2
1.5, 1
1.0366, 2
0.514, 1
1.0, 2
0.34, 1
0.31, 1
0.23, 1
0.2, 2
0.1, 1
0.1, 1
0.1, 1
0.1, 1
0.05, 1
0.0787781, 2
0.0547716, 2
6.0, 2
4.83, 2
4.014, 2
4.0, 2
1.17, 1
2.15430216, 2
1.01571484, 2
1.0, 2
1.0, 2
0.8, 2
0.19916, 2
0.15996208, 2
3.000189, 1
1.013652221, 1
0.8418, 1
1.118801558, 2
6.0, 1
10.4, 2
4.2, 1
4.0, 1
6.3, 2
3.02253219, 1
2.65, 1
15.1019866, 6
3.74, 2
1.8, 1
1.7507, 1
1.639706780099117, 1
1.5, 1
1.35, 1
2.608, 2
1.2537, 1
1.24, 1
2.46, 2
121.97381790009912, 104
2.29711588, 2
3.99937, 2
4066.0, 2
1999.99748, 1
4002.0, 3
1012.78386113, 1
4029.9991016081217, 4
1999.99916, 2
1999.50706, 2
873.96576842, 1
824.3730931157692, 1
824.06910268, 1
647.11741439, 1
1244.88610527, 2
2375.86295836, 4
558.9849633499999, 1
550.799979, 1
1100.0, 2
545.0, 1
519.22602748, 1
514.1507262563508, 1
6533.801534166592, 13
1.07736108, 1
0.50806742, 1
0.500189, 1
8.7076369, 2
2.912, 2
2.52, 2
2.0, 2
2.0, 2
1.58364726, 2
1.08183192, 2
1.04867604, 2
1.04274016, 2
1.0, 2
1.0, 2
0.98758, 2
0.628, 2
0.2, 2
0.14, 2
0.08, 2
0.00757499, 1
0.00731954, 2
0.27452953, 1
0.149768852464878, 1
0.8505, 11
0.09979, 1
0.08021204, 1
4.000324379760001, 2
1.49990298, 2
0.74909049, 1
0.0781584200000008, 2
0.01106101976, 2
1.9993011898800008, 1
1.5, 4
2.01, 1
1.399139, 1
1.3, 1
2.3430524, 2
1.4475, 1
1.18901378181806, 1
2.3750712521375643, 2
1.11071301, 1
1.91177152, 2
0.688, 1
0.687517, 1
3.40708752, 5
0.362017, 1
0.71655247325072, 2
0.6958, 2
0.347, 1
0.33005479, 1
0.286999999, 1
0.28460973, 1
1.00857902, 4
0.24011821, 1
0.2304403353878616, 1
0.229957335387863, 1
0.0368, 1
0.3012, 2
0.148259064, 1
0.0062305, 1
0.00345239, 1
100.0, 2
114.0, 4
30.0, 2
30.0, 2
30.0, 2
30.0, 2
30.0, 2
30.0, 2
30.0, 2
23.993144, 2
20.0, 2
516.0, 2
200.1, 1
300.36, 2
200.67846574299998, 3
40.0, 1
10.0, 1
142.859, 2
134.01930842000002, 2
62.34291085, 1
50.0, 1
149.99802044213786, 3
99.95491213, 2
121.9, 3
78.6729102, 2
144.38243842, 4
188.4094559181476, 6
30.0, 1
30.0, 1
27.69548084, 1
110.0, 4
50.07980659, 2
25.0, 1
25.0, 1
317.52336208, 14
553.3576, 26
41.6, 2
14.999559, 1
14.999559, 1
14.999559, 1
14.999559, 1
14.999559, 1
14.999559, 1
14.999559, 1
11.996131, 1
180.0, 2
55.0, 1
50.0, 1
20.0, 2
10.0, 1
10.0, 1
10.0, 1
29.0, 3
14.76, 2
7.0, 1
5.0, 1
4.0, 1
3.0, 1
1.0, 1
10.81152264775168, 28
0.622, 2
2.228, 16
0.10327992, 1
1.815643451460608, 26
0.358, 6
0.192302, 4
0.44780000000000003, 10
0.162, 4
0.08, 2
0.0790696, 2
0.0593714016, 2
0.056, 2
0.04, 2
0.10400000000000001, 6
0.01680448, 1
0.005, 2
0.008, 4
0.004, 2
0.004, 2
1.1694, 1
2.999266469991936, 4
48.61019815994206, 108
74.26110706208563, 172
0.9388015808, 3
0.877248732007406, 3
0.2706191908, 1
0.24982, 1
0.2005783686, 1
0.400345534985216, 2
0.185758499994624, 1
0.28, 2
1.0, 1
1.6400000000000001, 4
0.9450000000000001, 6
0.1, 2
0.01, 1
0.005, 1
42.307600872875106, 58
49.045475580312825, 90
1.421, 4
0.839337651068899, 4
1499.9969999999998, 2
175.17844702, 1
169.99937, 1
102.997, 1
100.61936308, 1
372.89623600000004, 4
172.68026838, 2
157.7679897, 2
74.9681758, 1
148.89142961, 2
70.48452010999999, 1
70.33856701, 1
140.0, 2
64.01724430125, 1
62.53901373, 1
61.00809738, 1
59.857348050000006, 1
109.93874, 2
158.183504438, 3
103.76577660000001, 2
18.44, 7
5.95, 5
0.25, 1
0.249758499994624, 1
0.1609983686, 1
0.10176163, 1
0.1, 1
0.1997451908, 2
0.16978265001881598, 2
0.0832031852, 1
0.14, 2
0.11, 2
0.10800000000000001, 2
0.051, 1
0.2542283681064578, 5
0.050761604018816, 1
0.098, 2
0.03362693, 1
1999.96, 4
1600.999535998, 4
1142.0, 3
371.66554754, 1
306.343516, 1
600.0834152, 2
299.999937, 1
299.98978958, 1
288.20230000000004, 1
276.243022, 1
410.41507832, 2
401.799874, 2
199.99, 1
175.0, 1
699.98, 4
171.875, 1
159.97979, 1
1207.918386, 8
600.0456041, 4
132.843524, 1
33500.0, 25
98212.54563461717, 85
2000.0, 2
717.6993951999999, 1
470.33265023, 1
410.67975384, 1
817.27800759, 2
307.0, 1
300.0, 1
1799.958518, 6
280.9996, 1
1058.15757002, 4
1024.9, 4
249.26372018, 1
1950.4280731, 8
235.9937, 1
220.22795987, 1
213.4055514, 1
418.51503708, 2
204.82120072, 1
0.43, 1
2.0092824454416083, 8
0.2480959152782688, 1
0.457, 2
0.16, 1
0.20552, 3
0.466, 7
0.0603233680415884, 1
0.054, 1
0.10293834199999999, 2
0.1, 2
0.05, 1
0.041317275, 1
0.0389364339465464, 1
0.0383438806868525, 1
0.101, 3
0.0324, 1
0.032, 1
0.0569249137465464, 2
0.02659999, 1
0.716, 6
0.11, 1
0.269724, 4
0.04571889, 1
0.0455, 1
0.01, 1
0.016, 4
265.22537, 1
250.0, 1
483.75, 3
200.0, 2
1933.3787008, 24
960.12, 12
139.1, 2
251.297, 4
119.99748, 2
525.33178677, 9
1475.2576, 28
52.65, 1
104.0, 2
51.61680267, 1
255.9687, 5
153.099664, 3
50.0, 1
49.99874, 1
93.16868116, 2
309.84855477, 7
1.2, 1
5.7059999999999995, 6
0.6, 2
0.26, 1
0.475, 2
0.42, 2
0.18, 1
0.725, 6
0.11, 1
0.20500000000000002, 2
0.1, 1
0.16999999999999998, 2
0.16999999999999998, 2
0.075, 1
0.11, 2
0.10500000000000001, 2
0.10500000000000001, 2
0.05, 1
219.7659, 2
1000.0, 10
800.0, 8
800.0, 8
600.0, 6
600.0, 6
600.0, 6
600.0, 6
400.0, 4
400.0, 4
400.0, 4
